customer_id,order_date,revenue
2356,2023-05-15,152.13
2356,2023-01-12,71.82
2356,2023-07-14,101.2
2356,2023-12-28,93.43
2357,2023-12-22,100.88
2358,2023-10-20,40.66
2359,2023-05-29,99.77
2359,2023-10-11,84.41
2359,2023-05-09,107.34
2359,2023-08-11,131.58
2359,2023-08-26,85.82
2359,2023-08-20,109.79
2359,2023-03-22,140.83
2359,2023-02-13,106.1
2359,2023-04-09,133.81
2359,2023-06-20,135.49
2360,2023-03-09,53.67
2360,2023-12-13,116.98
2361,2023-10-21,85.5
2361,2023-09-06,75.46
2361,2023-02-09,104.22
2362,2023-05-20,84.77
2362,2023-10-12,59.77
2362,2023-08-06,107.93
2362,2023-10-04,85.81
2362,2023-08-30,84.95
2363,2023-06-30,113.2
2363,2023-04-24,92.03
2364,2023-05-09,76.69
2365,2023-11-11,127.0
2365,2023-12-11,76.58
2366,2023-10-27,92.51
2366,2023-05-23,117.68
2366,2023-01-23,59.67
2366,2023-09-26,92.4
2366,2023-02-03,106.13
2366,2023-05-13,64.39
2366,2023-09-04,83.29
2366,2023-10-02,80.84
2366,2023-02-19,67.35
2366,2023-04-26,99.95
2366,2023-04-02,116.07
2366,2023-09-22,92.95
2366,2023-01-04,78.77
2366,2023-05-17,87.46
2366,2023-12-04,104.84
2366,2023-07-27,120.64
2366,2023-09-17,104.86
2366,2023-02-07,125.87
2366,2023-07-22,119.92
2366,2023-03-22,55.97
2367,2023-01-07,107.34
2367,2023-09-15,149.07
2368,2023-02-06,130.88
2368,2023-02-15,78.11
2368,2023-05-20,166.24
2368,2023-02-23,103.76
2368,2023-03-10,68.87
2369,2023-04-13,144.3
2369,2023-04-29,108.18
2369,2023-03-19,145.79
2370,2023-01-13,100.03
2371,2023-02-12,51.88
2371,2023-03-09,86.81
2371,2023-08-02,134.05
2371,2023-04-19,58.4
2371,2023-04-04,83.71
2372,2023-08-27,169.57
2373,2023-01-19,70.62
2373,2023-06-24,109.26
2373,2023-11-19,138.42
2373,2023-05-22,91.36
2373,2023-11-28,67.87
2374,2023-09-05,126.18
2374,2023-08-10,121.62
2374,2023-08-13,172.55
2374,2023-07-07,99.07
2374,2023-04-23,105.4
2375,2023-02-08,114.27
2376,2023-01-10,2.49
2377,2023-04-07,163.36
2377,2023-01-19,106.44
2378,2023-03-29,72.26
2378,2023-05-21,128.21
2378,2023-02-21,126.48
2379,2023-02-10,112.58
2379,2023-04-06,111.77
2380,2023-12-20,64.19
2380,2023-04-03,100.72
2381,2023-05-06,77.37
2381,2023-06-30,114.98
2381,2023-02-10,153.67
2382,2023-01-18,135.93
2382,2023-10-20,85.99
2382,2023-02-21,123.87
2383,2023-07-06,117.77
2383,2023-01-19,74.56
2383,2023-04-02,98.39
2383,2023-04-09,78.77
2383,2023-08-24,131.57
2384,2023-10-14,73.12
2384,2023-11-28,98.6
2385,2023-07-08,97.98
2385,2023-07-13,108.32
2385,2023-08-27,76.81
2385,2023-04-22,132.04
2385,2023-05-31,112.73
2386,2023-04-25,123.98
2386,2023-12-23,135.16
2386,2023-10-12,115.75
2386,2023-06-25,140.79
2386,2023-08-16,93.4
2386,2023-08-27,122.18
2386,2023-04-10,70.01
2386,2023-09-06,161.08
2386,2023-03-17,83.93
2386,2023-01-08,109.6
2387,2023-10-13,112.45
2388,2023-05-23,106.8
2388,2023-06-07,69.98
2389,2023-07-14,131.29
2389,2023-02-05,138.93
2389,2023-10-23,97.75
2390,2023-02-15,28.51
2391,2023-06-27,92.81
2391,2023-03-02,62.08
2391,2023-10-14,81.88
2391,2023-11-17,87.91
2391,2023-03-18,114.25
2392,2023-04-03,92.21
2392,2023-12-05,62.07
2392,2023-09-17,116.4
2392,2023-06-16,143.04
2392,2023-03-08,95.96
2392,2023-01-25,118.15
2392,2023-01-11,51.28
2392,2023-03-22,129.88
2392,2023-10-13,134.89
2392,2023-07-28,95.59
2393,2023-03-27,133.82
2393,2023-06-22,94.27
2393,2023-08-01,123.63
2393,2023-04-29,92.77
2393,2023-10-30,128.17
2394,2023-02-20,73.62
2394,2023-07-10,112.66
2394,2023-05-07,116.72
2394,2023-12-31,123.6
2394,2023-07-05,74.82
2394,2023-04-20,125.98
2394,2023-06-12,113.17
2394,2023-03-16,131.68
2394,2023-12-27,84.32
2394,2023-10-14,138.79
2395,2023-01-21,95.33
2395,2023-07-03,86.9
2395,2023-03-19,88.89
2396,2023-07-18,89.94
2397,2023-11-29,146.65
2397,2023-10-02,100.58
2397,2023-12-25,54.48
2397,2023-07-09,109.6
2397,2023-02-21,129.9
2398,2023-04-10,96.52
2398,2023-02-23,129.43
2398,2023-05-17,148.62
2399,2023-03-22,94.11
2399,2023-08-08,115.41
2399,2023-10-07,80.16
2399,2023-10-27,46.21
2399,2023-06-29,114.03
2399,2023-10-19,78.68
2399,2023-12-04,120.51
2399,2023-06-24,146.04
2399,2023-08-13,117.49
2399,2023-04-24,123.06
2400,2023-12-11,89.91
2400,2023-06-30,133.19
2400,2023-10-31,81.81
2400,2023-03-09,94.41
2400,2023-06-29,137.78
2401,2023-12-25,86.13
2401,2023-04-05,71.59
2401,2023-08-07,109.44
2401,2023-05-08,124.18
2401,2023-07-19,159.36
2402,2023-05-25,58.29
2402,2023-08-01,98.1
2402,2023-05-26,73.71
2402,2023-09-06,74.06
2402,2023-05-18,71.62
2403,2023-10-09,53.53
2404,2023-08-19,85.36
2404,2023-06-01,62.8
2404,2023-01-21,83.18
2404,2023-03-09,94.2
2404,2023-04-10,129.43
2405,2023-12-15,90.29
2406,2023-07-19,93.2
2406,2023-04-26,109.0
2406,2023-04-03,120.24
2406,2023-01-09,58.55
2406,2023-12-28,77.24
2406,2023-05-25,40.99
2406,2023-05-11,106.1
2406,2023-08-09,103.37
2406,2023-01-01,130.9
2406,2023-05-08,96.82
2407,2023-10-23,85.71
2407,2023-09-13,84.76
2407,2023-07-28,66.38
2407,2023-02-19,110.56
2407,2023-06-06,146.06
2407,2023-03-26,126.73
2407,2023-10-25,135.29
2407,2023-05-23,139.58
2407,2023-12-16,112.89
2407,2023-02-06,70.92
2408,2023-08-25,125.53
2408,2023-07-31,97.33
2408,2023-07-13,87.11
2408,2023-12-27,77.49
2408,2023-08-11,117.65
2408,2023-07-15,88.3
2408,2023-06-11,98.47
2408,2023-03-11,152.53
2408,2023-10-01,62.99
2408,2023-03-12,115.3
2409,2023-07-01,123.79
2409,2023-12-08,91.69
2410,2023-08-22,82.56
2410,2023-05-09,144.16
2411,2023-08-19,66.53
2411,2023-11-14,34.2
2412,2023-03-20,89.46
2412,2023-03-02,82.76
2413,2023-07-12,121.5
2413,2023-10-05,126.46
2414,2023-06-28,133.05
2414,2023-02-27,99.34
2415,2023-05-31,141.06
2415,2023-12-12,105.91
2415,2023-10-21,86.02
2415,2023-01-13,138.92
2415,2023-08-19,76.23
2415,2023-06-27,102.47
2415,2023-06-14,90.05
2415,2023-07-03,26.62
2415,2023-11-02,113.91
2415,2023-08-29,123.9
2415,2023-01-18,128.23
2415,2023-05-27,98.3
2415,2023-08-26,84.95
2415,2023-09-03,94.4
2415,2023-10-11,74.64
2415,2023-02-07,108.62
2415,2023-10-19,98.86
2415,2023-04-13,118.31
2415,2023-03-28,149.22
2415,2023-03-07,109.35
2416,2023-01-20,119.36
2417,2023-03-31,131.65
2418,2023-04-14,89.97
2418,2023-11-15,77.44
2418,2023-12-01,132.38
2419,2023-10-28,94.54
2420,2023-10-18,103.4
2420,2023-04-06,109.59
2420,2023-04-02,125.39
2421,2023-09-04,66.11
2421,2023-09-17,76.04
2421,2023-06-18,65.35
2421,2023-03-28,119.95
2421,2023-01-13,98.31
2422,2023-08-27,68.0
2423,2023-08-14,117.76
2423,2023-10-21,128.4
2423,2023-02-13,129.32
2423,2023-11-30,112.43
2423,2023-09-05,144.7
2424,2023-05-03,108.53
2425,2023-11-24,127.74
2425,2023-11-23,134.43
2425,2023-10-22,112.59
2425,2023-12-03,82.4
2425,2023-01-23,104.73
2426,2023-05-26,80.89
2426,2023-05-03,120.52
2427,2023-09-09,104.04
2427,2023-06-28,115.01
2428,2023-11-20,62.55
2429,2023-07-22,148.37
2429,2023-04-05,90.34
2429,2023-01-04,77.35
2430,2023-02-11,140.04
2431,2023-08-31,120.96
2431,2023-12-02,84.78
2431,2023-06-22,128.05
2431,2023-08-30,68.8
2431,2023-09-10,106.63
2432,2023-03-13,121.2
2432,2023-03-11,101.91
2432,2023-10-17,105.76
2432,2023-10-19,40.78
2432,2023-12-13,79.93
2433,2023-02-28,116.36
2433,2023-11-28,105.4
2433,2023-08-25,127.03
2433,2023-10-15,138.54
2433,2023-06-09,99.45
2433,2023-05-06,107.36
2433,2023-03-31,101.73
2433,2023-04-12,124.88
2433,2023-04-24,86.49
2433,2023-07-24,117.69
2434,2023-11-01,88.95
2435,2023-04-18,85.59
2435,2023-10-27,96.33
2435,2023-03-17,109.78
2436,2023-09-25,49.09
2436,2023-03-16,131.25
2436,2023-08-02,72.44
2436,2023-06-15,59.75
2436,2023-08-19,100.4
2436,2023-11-29,170.68
2436,2023-12-26,105.5
2436,2023-12-04,138.33
2436,2023-03-31,75.57
2436,2023-12-24,82.9
2437,2023-08-16,110.33
2438,2023-11-23,135.44
2438,2023-09-24,44.29
2438,2023-05-08,90.12
2438,2023-09-21,144.19
2438,2023-01-19,57.39
2438,2023-06-04,54.47
2438,2023-02-14,119.7
2438,2023-04-12,120.3
2438,2023-02-28,102.45
2438,2023-06-10,99.83
2439,2023-09-24,111.58
2439,2023-06-13,101.32
2439,2023-04-04,124.42
2439,2023-09-07,90.39
2439,2023-11-02,83.79
2439,2023-11-12,112.82
2439,2023-10-12,64.35
2439,2023-07-22,109.03
2439,2023-03-14,79.41
2439,2023-08-02,58.85
2440,2023-02-20,114.02
2440,2023-02-26,98.24
2441,2023-08-13,92.78
2442,2023-09-23,68.24
2442,2023-12-08,126.44
2442,2023-09-10,89.98
2443,2023-12-18,153.38
2443,2023-09-11,138.09
2443,2023-02-27,105.01
2444,2023-10-17,142.61
2444,2023-08-07,118.26
2445,2023-09-28,85.1
2445,2023-05-27,156.48
2445,2023-09-18,149.7
2445,2023-10-14,113.23
2445,2023-05-21,125.67
2446,2023-06-20,158.75
2446,2023-12-21,98.57
2447,2023-03-09,117.23
2447,2023-07-02,118.76
2447,2023-06-04,120.3
2448,2023-02-04,117.71
2448,2023-10-12,96.93
2448,2023-01-06,104.4
2448,2023-02-25,140.78
2448,2023-11-06,68.26
2448,2023-02-12,111.73
2448,2023-03-30,100.35
2448,2023-05-12,62.1
2448,2023-12-20,143.6
2448,2023-11-12,116.82
2449,2023-05-05,95.75
2449,2023-06-24,153.12
2450,2023-12-23,166.1
2450,2023-06-18,118.96
2451,2023-08-24,153.37
2451,2023-01-23,103.0
2451,2023-11-29,87.97
2451,2023-11-12,138.99
2451,2023-09-23,83.94
2451,2023-01-09,150.9
2451,2023-01-13,92.41
2451,2023-06-02,70.63
2451,2023-03-12,135.92
2451,2023-04-17,120.86
2452,2023-08-02,68.23
2452,2023-10-14,34.56
2452,2023-02-22,47.18
2452,2023-07-07,74.58
2452,2023-01-06,88.9
2452,2023-07-19,88.23
2452,2023-03-01,72.42
2452,2023-06-21,45.05
2452,2023-07-26,102.56
2452,2023-02-16,103.56
2452,2023-12-15,99.3
2452,2023-05-23,102.46
2452,2023-02-16,153.57
2452,2023-05-25,99.88
2452,2023-03-16,87.1
2452,2023-06-14,119.39
2452,2023-09-21,51.51
2452,2023-10-24,81.01
2452,2023-04-28,43.7
2452,2023-05-26,115.48
2453,2023-11-30,98.91
2453,2023-09-08,91.41
2453,2023-02-26,66.26
2453,2023-05-13,53.73
2453,2023-06-19,87.56
2453,2023-05-08,112.54
2453,2023-09-07,106.48
2453,2023-09-01,134.28
2453,2023-10-12,100.87
2453,2023-02-14,90.85
2454,2023-07-19,127.78
2454,2023-10-13,64.74
2455,2023-05-25,100.31
2456,2023-07-27,114.63
2456,2023-08-10,112.41
2456,2023-08-28,129.7
2457,2023-05-07,116.07
2457,2023-11-08,66.94
2457,2023-10-10,94.77
2458,2023-07-20,78.23
2458,2023-10-20,81.8
2458,2023-07-02,92.17
2458,2023-09-22,69.1
2458,2023-08-07,138.28
2459,2023-10-27,78.19
2459,2023-03-08,131.36
2459,2023-11-12,96.49
2459,2023-04-17,65.39
2459,2023-01-08,145.4
2459,2023-12-23,105.69
2459,2023-09-02,129.96
2459,2023-12-08,72.69
2459,2023-03-19,102.79
2459,2023-11-02,106.18
2460,2023-10-31,114.87
2460,2023-07-28,114.39
2461,2023-01-31,107.34
2461,2023-05-20,79.73
2461,2023-01-27,55.3
2462,2023-04-10,111.19
2462,2023-02-18,60.43
2462,2023-03-13,97.39
2463,2023-01-10,88.03
2464,2023-10-29,118.49
2465,2023-03-18,196.48
2465,2023-03-08,73.76
2466,2023-02-22,115.74
2466,2023-08-21,112.07
2466,2023-02-23,91.97
2466,2023-10-18,47.14
2466,2023-12-10,68.97
2467,2023-02-26,108.44
2468,2023-09-20,85.19
2468,2023-04-29,82.59
2469,2023-11-09,166.38
2469,2023-10-11,101.72
2470,2023-11-08,119.66
2471,2023-08-08,81.99
2471,2023-03-07,145.48
2471,2023-11-17,57.21
2471,2023-03-28,89.18
2471,2023-02-09,93.41
2472,2023-06-28,101.88
2472,2023-08-22,172.23
2472,2023-07-12,92.75
2472,2023-06-22,127.72
2472,2023-02-06,88.26
2473,2023-08-17,73.33
2473,2023-08-05,121.6
2474,2023-05-11,87.77
2474,2023-08-12,91.2
2475,2023-07-16,89.71
2476,2023-08-08,132.96
2477,2023-07-05,116.93
2477,2023-01-08,58.23
2478,2023-09-16,109.97
2478,2023-12-22,63.04
2479,2023-02-07,144.19
2479,2023-05-02,97.59
2480,2023-07-10,132.46
2480,2023-09-20,78.01
2481,2023-12-19,89.28
2481,2023-11-04,75.55
2482,2023-06-30,78.89
2483,2023-05-05,96.23
2484,2023-08-27,118.52
2485,2023-06-21,111.07
2485,2023-11-27,171.0
2486,2023-09-05,140.31
2486,2023-09-08,127.11
2486,2023-05-17,74.89
2486,2023-06-29,128.92
2486,2023-03-13,91.54
2486,2023-04-29,73.86
2486,2023-01-18,109.26
2486,2023-05-18,113.99
2486,2023-03-03,119.74
2486,2023-12-24,113.23
2487,2023-02-04,96.29
2487,2023-06-26,116.05
2488,2023-01-26,97.62
2489,2023-04-08,138.36
2490,2023-06-19,119.77
2490,2023-02-19,73.39
2490,2023-12-06,133.75
2491,2023-06-09,137.35
2492,2023-09-13,112.92
2493,2023-06-08,91.3
2493,2023-12-10,70.76
2494,2023-03-17,134.84
2494,2023-11-24,104.3
2495,2023-12-27,127.78
2495,2023-02-01,128.08
2496,2023-10-14,132.85
2497,2023-02-25,49.97
2497,2023-09-14,101.23
2497,2023-05-19,145.73
2497,2023-07-06,71.5
2497,2023-11-19,98.66
2497,2023-12-10,95.03
2497,2023-05-25,125.2
2497,2023-09-18,98.87
2497,2023-12-28,82.84
2497,2023-11-08,85.9
2498,2023-02-23,84.83
2498,2023-12-29,114.96
2498,2023-04-30,149.67
2498,2023-08-18,114.19
2498,2023-05-17,99.95
2499,2023-03-30,100.53
2499,2023-04-17,59.13
2500,2023-04-01,74.78
2500,2023-07-03,65.44
2500,2023-01-24,67.47
2500,2023-11-21,90.78
2500,2023-01-30,127.1
2500,2023-02-18,94.05
2500,2023-08-14,125.92
2500,2023-03-19,40.96
2500,2023-09-07,62.11
2500,2023-03-12,52.94
2500,2023-10-06,139.87
2500,2023-06-01,133.86
2500,2023-06-06,86.53
2500,2023-12-09,98.27
2500,2023-06-15,145.74
2500,2023-09-06,56.12
2500,2023-09-11,115.25
2500,2023-07-25,69.5
2500,2023-08-16,80.41
2500,2023-04-28,87.5
2501,2023-11-05,78.32
2501,2023-09-03,96.89
2502,2023-01-01,92.54
2503,2023-05-25,126.84
2503,2023-04-09,98.96
2503,2023-06-08,103.2
2504,2023-10-08,100.85
2504,2023-12-17,73.27
2504,2023-01-12,119.7
2504,2023-10-10,66.83
2504,2023-03-23,125.35
2504,2023-01-14,47.92
2504,2023-07-18,120.85
2504,2023-12-14,31.75
2504,2023-03-19,125.4
2504,2023-04-22,75.95
2505,2023-10-05,97.97
2505,2023-01-28,97.21
2505,2023-05-04,68.7
2506,2023-05-05,105.81
2507,2023-11-22,56.8
2508,2023-11-05,78.51
2508,2023-05-08,111.53
2509,2023-04-13,0.76
2509,2023-03-05,95.46
2509,2023-12-08,48.72
2509,2023-10-20,118.84
2509,2023-11-07,176.5
2510,2023-07-08,89.12
2511,2023-06-09,137.05
2511,2023-03-13,102.92
2512,2023-03-28,58.37
2512,2023-04-06,65.56
2512,2023-09-18,98.6
2513,2023-11-14,108.21
2514,2023-10-04,44.23
2514,2023-01-21,73.97
2514,2023-07-22,74.74
2515,2023-01-26,41.63
2516,2023-09-20,105.39
2516,2023-08-03,155.47
2516,2023-06-24,118.52
2516,2023-02-18,108.49
2516,2023-02-01,59.22
2517,2023-01-22,109.89
2517,2023-09-01,159.99
2517,2023-01-08,123.27
2518,2023-06-16,82.29
2518,2023-01-12,114.67
2518,2023-10-08,173.83
2518,2023-02-24,119.0
2518,2023-05-11,74.32
2519,2023-06-14,130.77
2519,2023-10-08,101.43
2519,2023-10-13,150.35
2520,2023-01-04,130.58
2521,2023-08-17,86.78
2521,2023-04-10,82.76
2522,2023-07-30,153.84
2523,2023-03-04,94.12
2524,2023-10-13,117.93
2524,2023-09-14,118.86
2524,2023-02-22,95.55
2524,2023-09-09,147.63
2524,2023-02-22,66.72
2525,2023-09-20,83.63
2526,2023-09-13,123.36
2526,2023-02-06,77.17
2527,2023-09-16,52.66
2527,2023-11-19,143.9
2527,2023-04-02,110.96
2528,2023-12-01,73.76
2529,2023-02-24,52.71
2530,2023-04-01,125.8
2531,2023-03-07,80.24
2532,2023-09-25,129.6
2532,2023-05-18,127.38
2532,2023-01-28,122.39
2533,2023-07-16,127.02
2533,2023-09-24,135.82
2534,2023-02-16,145.82
2534,2023-06-02,65.53
2534,2023-05-23,113.06
2535,2023-03-07,96.2
2536,2023-09-13,155.58
2536,2023-05-07,123.37
2536,2023-03-30,126.85
2536,2023-08-31,111.01
2536,2023-08-11,100.68
2536,2023-12-29,89.89
2536,2023-10-01,103.56
2536,2023-05-13,93.27
2536,2023-03-03,94.37
2536,2023-02-22,120.96
2537,2023-10-26,54.96
2537,2023-11-02,123.89
2538,2023-11-02,118.82
2538,2023-02-24,68.04
2538,2023-02-01,83.15
2538,2023-03-27,71.54
2538,2023-10-02,102.19
2538,2023-07-20,79.0
2538,2023-08-29,93.05
2538,2023-07-24,65.84
2538,2023-07-15,80.38
2538,2023-09-01,58.35
2539,2023-01-02,146.53
2540,2023-06-17,128.19
2541,2023-06-14,106.66
2541,2023-08-07,89.24
2542,2023-10-27,81.82
2542,2023-02-27,84.78
2542,2023-02-17,133.6
2542,2023-10-03,91.81
2542,2023-12-31,93.91
2543,2023-03-07,118.76
2544,2023-08-17,100.91
2544,2023-09-30,112.47
2544,2023-07-04,139.0
2545,2023-01-11,205.41
2545,2023-01-26,110.16
2545,2023-11-15,118.48
2545,2023-09-23,108.69
2545,2023-03-24,49.5
2546,2023-05-06,111.37
2547,2023-08-30,109.1
2547,2023-04-27,131.2
2548,2023-08-31,95.61
2548,2023-07-28,91.84
2548,2023-11-10,149.18
2548,2023-03-20,106.65
2548,2023-05-08,136.31
2549,2023-08-18,126.84
2549,2023-05-04,129.73
2549,2023-09-30,117.77
2549,2023-02-20,100.61
2549,2023-12-08,112.34
2549,2023-09-15,84.38
2549,2023-06-09,67.87
2549,2023-10-05,146.66
2549,2023-08-23,102.59
2549,2023-06-28,70.75
2550,2023-10-02,122.73
2550,2023-11-19,66.08
2551,2023-12-26,61.31
2551,2023-05-19,102.33
2551,2023-12-21,111.1
2551,2023-11-16,106.79
2551,2023-03-22,102.73
2552,2023-12-05,99.93
2552,2023-08-21,69.68
2552,2023-06-18,121.61
2553,2023-02-07,65.22
2553,2023-10-24,110.54
2554,2023-03-03,84.55
2554,2023-01-16,119.26
2554,2023-07-13,77.21
2555,2023-06-10,86.13
2556,2023-12-27,124.31
2557,2023-03-09,138.16
2557,2023-03-17,124.06
2558,2023-07-28,84.1
2558,2023-02-21,87.92
2558,2023-03-13,118.64
2559,2023-06-24,72.9
2560,2023-12-04,95.7
2560,2023-08-20,111.99
2560,2023-08-01,152.49
2560,2023-05-06,53.24
2560,2023-07-22,96.83
2561,2023-09-18,64.07
2561,2023-12-12,90.99
2561,2023-10-12,64.65
2562,2023-01-25,102.13
2562,2023-04-27,157.92
2562,2023-07-18,56.18
2563,2023-12-09,103.75
2564,2023-09-17,105.28
2564,2023-09-04,80.2
2565,2023-03-06,97.67
2565,2023-08-21,168.43
2565,2023-06-15,122.14
2566,2023-10-08,110.26
2566,2023-10-13,122.3
2566,2023-04-11,97.86
2566,2023-01-11,94.74
2566,2023-10-18,70.45
2567,2023-09-21,141.28
2567,2023-10-30,69.93
2567,2023-01-26,101.89
2567,2023-05-23,115.71
2567,2023-06-13,117.38
2568,2023-11-07,72.04
2569,2023-01-29,87.09
2569,2023-12-23,113.86
2569,2023-09-03,78.39
2569,2023-03-28,83.34
2569,2023-12-25,130.55
2569,2023-04-28,82.12
2569,2023-03-23,130.82
2569,2023-06-02,99.5
2569,2023-09-29,59.36
2569,2023-09-09,122.51
2570,2023-12-07,132.73
2570,2023-06-25,130.07
2571,2023-03-04,132.6
2571,2023-02-02,120.14
2571,2023-08-01,89.66
2572,2023-10-28,48.49
2572,2023-10-14,142.13
2572,2023-10-12,117.51
2572,2023-01-31,89.64
2572,2023-12-25,68.59
2573,2023-05-10,118.85
2573,2023-08-08,107.75
2573,2023-11-29,52.29
2574,2023-11-29,99.48
2575,2023-06-22,106.54
2575,2023-02-16,151.3
2575,2023-07-16,135.45
2576,2023-02-11,85.15
2576,2023-10-16,168.56
2577,2023-07-18,165.2
2577,2023-05-08,149.16
2577,2023-09-28,107.24
2577,2023-12-05,102.6
2577,2023-01-11,131.37
2577,2023-07-06,91.98
2577,2023-08-31,82.74
2577,2023-01-07,142.13
2577,2023-07-11,86.97
2577,2023-04-24,143.15
2578,2023-05-16,90.83
2578,2023-12-23,93.45
2578,2023-01-24,125.84
2578,2023-05-20,113.77
2578,2023-11-25,86.64
2578,2023-07-23,58.79
2578,2023-03-22,82.15
2578,2023-11-26,77.1
2578,2023-01-11,128.21
2578,2023-10-03,68.64
2578,2023-11-10,70.1
2578,2023-09-23,57.49
2578,2023-03-13,117.44
2578,2023-08-31,92.73
2578,2023-02-23,115.56
2578,2023-06-08,123.97
2578,2023-02-10,113.46
2578,2023-02-06,108.76
2578,2023-05-26,182.46
2578,2023-03-31,122.64
2579,2023-04-30,105.05
2579,2023-05-03,48.78
2579,2023-11-21,133.97
2580,2023-01-07,110.53
2580,2023-08-22,136.35
2581,2023-09-28,74.47
2581,2023-04-30,63.33
2582,2023-09-27,79.67
2582,2023-10-01,53.05
2582,2023-06-28,123.76
2583,2023-08-05,126.02
2583,2023-06-18,114.68
2583,2023-04-30,127.31
2584,2023-01-24,72.63
2584,2023-09-28,86.13
2585,2023-04-05,100.56
2585,2023-12-16,86.91
2585,2023-08-21,89.23
2585,2023-11-15,170.32
2585,2023-12-14,137.69
2586,2023-08-27,104.26
2586,2023-04-02,95.59
2587,2023-04-28,114.08
2588,2023-09-14,101.05
2588,2023-11-14,104.69
2588,2023-02-27,92.48
2588,2023-05-21,111.71
2588,2023-06-09,59.31
2589,2023-10-14,72.02
2589,2023-02-28,136.6
2590,2023-02-12,120.84
2590,2023-12-20,137.1
2591,2023-10-16,78.27
2592,2023-05-26,113.5
2592,2023-07-10,78.68
2592,2023-06-27,73.43
2592,2023-12-04,92.12
2592,2023-10-02,46.03
2592,2023-09-01,107.51
2592,2023-02-22,120.22
2592,2023-08-22,54.46
2592,2023-03-14,138.55
2592,2023-01-06,95.32
2593,2023-07-15,111.37
2593,2023-07-25,84.02
2594,2023-04-04,93.93
2595,2023-04-27,71.89
2595,2023-07-05,150.55
2595,2023-05-31,39.4
2595,2023-02-05,98.51
2595,2023-05-14,78.46
2596,2023-10-27,76.96
2596,2023-10-08,91.93
2596,2023-03-15,114.88
2597,2023-08-23,68.09
2597,2023-01-03,120.07
2597,2023-09-27,87.37
2597,2023-01-16,121.36
2597,2023-04-03,78.1
2598,2023-01-17,107.92
2598,2023-09-11,59.01
2598,2023-01-16,142.04
2598,2023-06-05,63.5
2598,2023-06-22,74.15
2599,2023-02-09,140.72
2599,2023-10-29,83.01
2599,2023-09-02,34.99
2599,2023-01-18,138.02
2599,2023-07-08,88.41
2600,2023-09-25,101.99
2601,2023-08-25,123.55
2601,2023-12-02,133.33
2602,2023-09-26,96.95
2603,2023-12-24,136.6
2603,2023-02-27,41.62
2604,2023-06-22,81.65
2604,2023-02-27,75.63
2605,2023-02-05,79.16
2605,2023-03-03,74.98
2605,2023-11-27,108.62
2606,2023-06-28,94.92
2606,2023-09-27,110.01
2606,2023-03-07,124.32
2606,2023-12-04,83.21
2606,2023-03-13,94.6
2607,2023-02-18,98.69
2607,2023-06-26,129.62
2607,2023-06-10,118.01
2608,2023-11-01,86.35
2608,2023-05-19,61.93
2608,2023-11-26,113.52
2609,2023-05-31,137.57
2609,2023-05-04,98.18
2610,2023-11-12,111.35
2611,2023-06-21,108.34
2611,2023-09-15,104.56
2611,2023-03-14,79.42
2611,2023-02-23,111.23
2611,2023-12-03,74.45
2611,2023-01-09,108.97
2611,2023-11-25,118.37
2611,2023-01-12,147.24
2611,2023-08-25,64.15
2611,2023-11-06,21.6
2612,2023-05-06,157.77
2612,2023-12-02,118.17
2613,2023-09-13,112.65
2614,2023-10-26,65.7
2614,2023-07-25,111.68
2614,2023-02-16,136.96
2614,2023-12-16,103.08
2614,2023-05-03,119.04
2614,2023-10-13,107.66
2614,2023-02-05,50.62
2614,2023-09-13,99.23
2614,2023-06-27,74.18
2614,2023-01-21,116.87
2615,2023-07-26,122.0
2615,2023-04-28,139.01
2615,2023-01-01,101.89
2616,2023-06-20,89.99
2616,2023-11-11,103.56
2616,2023-01-07,124.29
2616,2023-10-01,78.44
2616,2023-01-12,82.54
2617,2023-03-19,69.9
2617,2023-02-25,88.62
2617,2023-01-10,116.55
2618,2023-08-21,91.63
2618,2023-09-10,57.73
2619,2023-07-12,68.58
2619,2023-05-21,100.99
2619,2023-04-05,94.99
2620,2023-01-02,99.08
2621,2023-08-25,161.84
2621,2023-09-27,79.52
2621,2023-08-27,65.6
2622,2023-11-11,90.34
2622,2023-06-22,124.03
2623,2023-04-11,76.66
2623,2023-03-24,118.38
2623,2023-10-03,113.31
2623,2023-08-09,85.18
2623,2023-11-07,95.84
2624,2023-01-04,22.98
2624,2023-11-30,86.58
2624,2023-07-27,125.56
2624,2023-05-17,69.0
2624,2023-08-04,117.76
2624,2023-04-27,107.46
2624,2023-03-19,91.99
2624,2023-08-17,100.34
2624,2023-12-04,31.5
2624,2023-11-03,61.48
2625,2023-12-23,149.77
2626,2023-01-31,94.94
2627,2023-12-11,0.0
2627,2023-05-04,73.27
2627,2023-11-29,146.82
2627,2023-01-17,116.99
2627,2023-11-27,129.01
2628,2023-01-27,69.78
2628,2023-01-09,72.94
2629,2023-03-18,94.65
2629,2023-10-21,74.43
2630,2023-02-08,127.72
2631,2023-08-09,145.08
2631,2023-09-06,120.23
2631,2023-02-06,73.21
2632,2023-04-21,125.97
2633,2023-04-15,124.75
2633,2023-06-05,103.65
2633,2023-11-23,59.59
2633,2023-05-31,119.18
2633,2023-09-02,175.6
2633,2023-02-27,94.84
2633,2023-12-19,77.97
2633,2023-12-28,137.73
2633,2023-05-09,151.26
2633,2023-01-26,79.27
2633,2023-03-12,55.71
